137.5	7.263083e+014
137.6	7.010202e+014
137.7	6.766469e+014
137.8	6.531540e+014
137.9	6.305086e+014
138.0	6.086789e+014
138.1	5.876346e+014
138.2	5.673463e+014
138.3	5.477859e+014
138.4	5.289262e+014
138.5	5.107413e+014
138.6	4.932062e+014
138.7	4.762967e+014
138.8	4.599896e+014
138.9	4.442629e+014
139.0	4.290949e+014
139.1	4.144653e+014
139.2	4.003540e+014
139.3	3.867421e+014
139.4	3.736113e+014
139.5	3.609439e+014
139.6	3.487229e+014
139.7	3.369321e+014
139.8	3.255557e+014
139.9	3.145787e+014
140.0	3.039864e+014
140.1	2.937649e+014
140.2	2.839007e+014
140.3	2.743810e+014
140.4	2.651931e+014
140.5	2.563251e+014
140.6	2.477655e+014
140.7	2.395031e+014
140.8	2.315271e+014
140.9	2.238274e+014
141.0	2.163940e+014
141.1	2.092173e+014
141.2	2.022881e+014
141.3	1.955976e+014
141.4	1.891373e+014
141.5	1.828988e+014
141.6	1.768744e+014
141.7	1.710564e+014
141.8	1.654374e+014
141.9	1.600104e+014
142.0	1.547686e+014
142.1	1.497054e+014
142.2	1.448145e+014
142.3	1.400899e+014
142.4	1.355256e+014
142.5	1.311160e+014
142.6	1.268557e+014
142.7	1.227394e+014
142.8	1.187620e+014
142.9	1.149188e+014
143.0	1.112050e+014
143.1	1.076160e+014
143.2	1.041476e+014
143.3	1.007955e+014
143.4	9.755565e+013
143.5	9.442418e+013
143.6	9.139732e+013
143.7	8.847143e+013
143.8	8.564302e+013
143.9	8.290872e+013
144.0	8.026528e+013
144.1	7.770956e+013
144.2	7.523854e+013
144.3	7.284930e+013
144.4	7.053903e+013
144.5	6.830503e+013
144.6	6.614468e+013
144.7	6.405545e+013
144.8	6.203492e+013
144.9	6.008074e+013
145.0	5.819064e+013
145.1	5.636245e+013
145.2	5.459406e+013
145.3	5.288343e+013
145.4	5.122861e+013
145.5	4.962771e+013
145.6	4.807890e+013
145.7	4.658042e+013
145.8	4.513057e+013
145.9	4.372771e+013
146.0	4.237026e+013
146.1	4.105670e+013
146.2	3.978554e+013
146.3	3.855537e+013
146.4	3.736482e+013
146.5	3.621255e+013
146.6	3.509730e+013
146.7	3.401781e+013
146.8	3.297291e+013
146.9	3.196144e+013
147.0	3.098229e+013
147.1	3.003439e+013
147.2	2.911669e+013
147.3	2.822821e+013
147.4	2.736797e+013
147.5	2.653504e+013
147.6	2.572852e+013
147.7	2.494753e+013
147.8	2.419125e+013
147.9	2.345886e+013
148.0	2.274956e+013
148.1	2.206262e+013
148.2	2.139728e+013
148.3	2.075286e+013
148.4	2.012866e+013
148.5	1.952402e+013
148.6	1.893831e+013
148.7	1.837091e+013
148.8	1.782123e+013
148.9	1.728868e+013
149.0	1.677273e+013
149.1	1.627282e+013
149.2	1.578844e+013
149.3	1.531909e+013
149.4	1.486428e+013
149.5	1.442354e+013
149.6	1.399643e+013
149.7	1.358251e+013
149.8	1.318134e+013
149.9	1.279252e+013
150.0	1.241566e+013
150.1	1.205038e+013
150.2	1.169630e+013
150.3	1.135307e+013
150.4	1.102034e+013
150.5	1.069777e+013
150.6	1.038505e+013
150.7	1.008186e+013
150.8	9.787905e+012
150.9	9.502884e+012
151.0	9.226517e+012
151.1	8.958533e+012
151.2	8.698665e+012
151.3	8.446658e+012
151.4	8.202266e+012
151.5	7.965248e+012
151.6	7.735374e+012
151.7	7.512418e+012
151.8	7.296165e+012
151.9	7.086406e+012
152.0	6.882936e+012
152.1	6.685560e+012
152.2	6.494089e+012
152.3	6.308337e+012
152.4	6.128128e+012
152.5	5.953290e+012
152.6	5.783655e+012
152.7	5.619063e+012
152.8	5.459358e+012
152.9	5.304389e+012
153.0	5.154009e+012
153.1	5.008078e+012
153.2	4.866458e+012
